claim_id,rating_group,accident_year,accident_date,report_date,true_ultimate,close_date,status
CLM-001041,A,2023,2023-04-28,2023-06-04,20533.76,2025-03-01,Closed
CLM-001042,A,2023,2023-01-25,2023-02-23,7018.77,2024-07-07,Closed
CLM-001043,A,2023,2023-11-16,2023-12-03,3862.57,,Open
CLM-001044,A,2023,2023-06-23,2023-07-02,5773.22,2025-09-03,Closed
CLM-001045,A,2023,2023-01-10,2023-01-28,2479.27,2025-03-28,Closed
CLM-001046,A,2023,2023-11-03,2023-11-13,9547.11,,Open
CLM-001047,A,2023,2023-09-05,2023-10-03,10998.39,2025-10-12,Closed
CLM-001048,A,2023,2023-01-26,2023-03-02,46775.78,2024-11-06,Closed
CLM-001049,A,2023,2023-04-05,2023-05-31,4325.01,2024-02-10,Closed
CLM-001050,A,2023,2023-01-07,2023-02-01,5680.98,2024-10-24,Closed
CLM-001051,A,2023,2023-12-15,2024-01-22,4481.27,,Open
CLM-001052,A,2023,2023-01-10,2023-01-26,8221.78,2024-06-03,Closed
CLM-001053,A,2023,2023-10-18,2023-11-01,9369.01,2025-04-23,Closed
CLM-001054,A,2023,2023-07-06,2023-08-02,6701.2,,Open
CLM-001055,A,2023,2023-08-01,2023-08-16,16121.8,2025-08-08,Closed
CLM-001056,A,2023,2023-10-24,2023-11-17,4341.22,2024-10-15,Closed
CLM-001057,A,2023,2023-11-23,2023-12-02,14924.85,,Open
CLM-001058,A,2023,2023-02-16,2023-02-26,10571.83,2024-12-31,Closed
CLM-001059,A,2023,2023-01-07,2023-02-07,6918.05,2025-07-16,Closed
CLM-001060,A,2023,2023-02-15,2023-03-24,5478.39,2024-05-22,Closed
CLM-001061,A,2023,2023-09-07,2023-09-17,45268.3,2025-11-17,Closed
CLM-001062,A,2023,2023-07-27,2023-08-27,3721.32,2024-08-18,Closed
CLM-001063,A,2023,2023-01-31,2023-02-13,8783.65,2024-09-02,Closed
CLM-001064,A,2023,2023-03-27,2023-04-16,3917.77,2023-09-24,Closed
CLM-001065,A,2023,2023-07-16,2023-09-07,27627.82,,Open
CLM-001066,A,2023,2023-09-24,2023-10-29,13825.33,2025-03-14,Closed
CLM-001067,A,2023,2023-05-06,2023-06-09,4140.78,2024-12-25,Closed
CLM-001068,A,2023,2023-12-13,2024-02-27,10362.99,2025-01-02,Closed
CLM-001069,A,2023,2023-12-29,2024-01-10,8515.58,,Open
CLM-001070,A,2023,2023-10-07,2023-10-17,4690.11,2025-12-19,Closed
CLM-001071,A,2023,2023-06-15,2023-06-27,12520.87,2024-07-18,Closed
CLM-001072,A,2023,2023-11-17,2023-12-03,9424.13,2025-03-30,Closed
CLM-001073,A,2023,2023-09-23,2023-09-26,8244.52,2024-09-01,Closed
CLM-001074,A,2023,2023-07-09,2023-07-26,6760.59,,Open
CLM-001075,A,2023,2023-06-11,2023-06-24,9732.12,2024-11-10,Closed
CLM-001076,A,2023,2023-10-31,2023-12-04,8331.91,,Open
CLM-001077,A,2023,2023-07-23,2023-08-17,7307.63,,Open
CLM-001078,A,2023,2023-03-08,2023-03-21,4261.58,,Open
CLM-001079,A,2023,2023-12-31,2024-01-30,25740.61,2025-01-31,Closed
CLM-001080,A,2023,2023-01-25,2023-02-27,3108.95,2024-08-18,Closed
CLM-001081,A,2023,2023-09-11,2023-09-22,9706.53,2023-12-10,Closed
CLM-001082,A,2023,2023-08-28,2023-09-11,5456.06,2025-06-24,Closed
CLM-001083,A,2023,2023-08-02,2023-08-06,27078.48,2025-02-04,Closed
CLM-001084,A,2023,2023-01-19,2023-01-28,3481.52,2023-06-22,Closed
CLM-001085,A,2023,2023-06-29,2023-07-10,3963.17,2025-08-20,Closed
CLM-001086,A,2023,2023-11-22,2023-12-13,3308.09,2025-10-17,Closed
CLM-001087,A,2023,2023-03-29,2023-04-08,8958.1,2025-01-22,Closed
CLM-001088,A,2023,2023-09-10,2023-09-23,2424.85,2024-07-14,Closed
CLM-001089,A,2023,2023-11-10,2023-11-18,4829.78,2024-12-24,Closed
CLM-001090,A,2023,2023-12-14,2024-01-05,1330.4,2025-10-02,Closed
CLM-001091,A,2023,2023-07-08,2023-08-03,8403.02,2025-09-03,Closed
CLM-001092,A,2023,2023-04-25,2023-05-21,4749.77,2025-05-01,Closed
CLM-001093,A,2023,2023-09-13,2023-10-03,2219.28,2025-07-12,Closed
CLM-001094,A,2023,2023-06-27,2023-07-03,16112.91,2024-03-25,Closed
CLM-001095,A,2023,2023-08-17,2023-08-29,2550.1,2024-08-25,Closed
CLM-001096,A,2023,2023-09-28,2023-10-13,12900.52,,Open
CLM-001097,A,2023,2023-09-17,2023-10-02,4069.03,2025-03-06,Closed
CLM-001098,A,2023,2023-03-30,2023-04-20,23976.02,2024-07-01,Closed
CLM-001099,A,2023,2023-10-03,2023-11-26,12438.07,2025-10-25,Closed
CLM-001100,A,2023,2023-07-17,2023-08-21,3212.1,2025-03-25,Closed
CLM-001101,A,2023,2023-12-06,2023-12-16,3445.24,2025-07-11,Closed
CLM-001102,A,2023,2023-08-29,2023-09-30,11131.99,,Open
CLM-001103,A,2023,2023-11-22,2023-12-23,5704.74,2024-12-09,Closed
CLM-001104,A,2023,2023-12-24,2024-01-04,6128.56,2024-06-10,Closed
CLM-001105,A,2023,2023-12-29,2024-02-03,18604.01,2025-10-01,Closed
CLM-001106,A,2023,2023-09-29,2023-10-16,3922.4,2025-08-29,Closed
CLM-001107,A,2023,2023-08-07,2023-08-14,7491.15,2024-11-22,Closed
CLM-001108,A,2023,2023-02-13,2023-03-12,14566.56,2024-12-09,Closed
CLM-001109,A,2023,2023-05-21,2023-06-13,13022.06,2025-05-26,Closed
CLM-001110,A,2023,2023-06-23,2023-07-10,6174.66,2024-10-16,Closed
CLM-001111,A,2023,2023-10-12,2023-10-31,5589.35,,Open
CLM-001112,A,2023,2023-08-03,2023-08-15,1829.48,2025-07-20,Closed
CLM-001113,A,2023,2023-06-10,2023-07-10,3095.03,,Open
CLM-001114,A,2023,2023-02-23,2023-03-14,8922.94,2024-09-20,Closed
CLM-001115,A,2023,2023-09-19,2023-10-11,6278.89,,Open
CLM-001116,A,2023,2023-06-07,2023-07-02,7397.3,2024-05-31,Closed
CLM-001117,A,2023,2023-01-14,2023-01-22,15547.72,2025-04-04,Closed
CLM-001118,A,2023,2023-04-14,2023-04-24,2797.8,2024-09-29,Closed
CLM-001119,A,2023,2023-11-18,2023-11-22,5821.02,2024-01-06,Closed
CLM-001120,A,2023,2023-02-13,2023-03-14,8074.9,2025-02-22,Closed
CLM-001121,A,2023,2023-05-29,2023-06-06,4059.27,2024-11-03,Closed
CLM-001122,A,2023,2023-07-06,2023-07-27,21031.78,,Open
CLM-001123,A,2023,2023-01-31,2023-02-25,14059.02,2025-08-04,Closed
CLM-001124,A,2023,2023-03-02,2023-04-01,8731.03,2023-11-08,Closed
CLM-001125,A,2023,2023-12-10,2023-12-18,27811.68,,Open
CLM-001126,A,2023,2023-08-04,2023-08-23,2200.83,2025-02-03,Closed
CLM-001127,A,2023,2023-03-18,2023-05-21,6941.02,,Open
CLM-001128,A,2023,2023-03-03,2023-05-08,9258.86,2025-10-12,Closed
CLM-001129,A,2023,2023-06-05,2023-07-14,3451.95,,Open
CLM-001130,A,2023,2023-09-22,2023-10-17,8802.48,,Open
CLM-001131,A,2023,2023-09-24,2023-10-03,2977.32,2025-05-16,Closed
CLM-001132,A,2023,2023-03-13,2023-04-15,11885.52,2025-03-23,Closed
CLM-001133,A,2023,2023-09-22,2023-10-09,15771.84,2024-10-22,Closed
CLM-001134,A,2023,2023-11-24,2023-12-23,8612.14,2024-08-24,Closed
CLM-001135,A,2023,2023-03-24,2023-04-05,1675.7,2023-12-19,Closed
CLM-001136,A,2023,2023-01-10,2023-01-27,3315.81,,Open
CLM-001137,A,2023,2023-12-16,2024-01-07,10787.45,,Open
CLM-001138,A,2023,2023-07-10,2023-08-02,7097.41,2024-07-02,Closed
CLM-001139,A,2023,2023-10-11,2023-11-08,876.58,2024-10-01,Closed
CLM-001140,A,2023,2023-04-27,2023-05-10,18187.31,2025-11-09,Closed
CLM-001141,A,2023,2023-04-20,2023-04-27,7757.53,2024-04-20,Closed
CLM-001142,A,2023,2023-03-24,2023-05-25,3715.4,,Open
CLM-001143,A,2023,2023-03-21,2023-07-13,15026.15,2024-02-08,Closed
CLM-001144,A,2023,2023-06-22,2023-07-19,4143.36,2024-07-05,Closed
CLM-001145,A,2023,2023-02-08,2023-02-15,4250.780000000001,2024-07-17,Closed
CLM-001146,A,2023,2023-11-04,2023-11-15,9202.1,,Open
CLM-001147,A,2023,2023-07-06,2023-08-03,27530.48,2024-07-13,Closed
CLM-001148,A,2023,2023-12-01,2024-01-21,24386.08,,Open
CLM-001149,A,2023,2023-07-03,2023-07-11,9211.73,,Open
CLM-001150,A,2023,2023-04-21,2023-05-09,9969.85,2025-03-12,Closed
CLM-001151,A,2023,2023-07-07,2023-07-29,12846.53,2025-10-22,Closed
CLM-001152,A,2023,2023-02-26,2023-04-03,2651.63,2024-08-11,Closed
CLM-001153,A,2023,2023-10-28,2023-11-12,11468.14,2024-11-21,Closed
CLM-001154,A,2023,2023-09-20,2023-09-26,3966.8,2024-08-02,Closed
CLM-001155,A,2023,2023-02-23,2023-03-25,8923.75,2023-07-21,Closed
CLM-001156,A,2023,2023-08-01,2023-09-13,5860.22,2024-03-31,Closed
CLM-001157,A,2023,2023-07-16,2023-08-03,10272.49,2024-08-03,Closed
CLM-001158,A,2023,2023-03-15,2023-04-10,7647.45,,Open
CLM-001159,A,2023,2023-02-14,2023-02-28,654.63,2024-07-22,Closed
CLM-001160,A,2023,2023-10-05,2023-10-16,8014.05,2025-08-16,Closed
CLM-001161,A,2023,2023-04-07,2023-05-18,11450.53,2025-12-25,Closed
CLM-001162,A,2023,2023-07-09,2023-08-04,9844.26,2024-11-28,Closed
CLM-001163,A,2023,2023-04-01,2023-04-29,6451.94,2024-09-19,Closed
CLM-001164,A,2023,2023-08-27,2023-10-23,24737.49,,Open
CLM-001165,A,2023,2023-01-18,2023-01-27,8875.05,,Open
CLM-001166,A,2023,2023-05-12,2023-05-25,9781.86,2024-12-28,Closed
CLM-001167,A,2023,2023-07-19,2023-08-10,15610.58,2025-01-07,Closed
CLM-001168,A,2023,2023-06-10,2023-06-23,9232.2,2024-12-25,Closed
CLM-001169,A,2023,2023-08-12,2023-09-15,3496.2,2025-01-05,Closed
CLM-001170,A,2023,2023-03-07,2023-03-24,1067.38,2025-04-22,Closed
CLM-001171,A,2023,2023-06-11,2023-06-20,4835.02,,Open
CLM-001172,A,2023,2023-10-04,2023-10-24,12547.72,2025-09-11,Closed
CLM-001173,A,2023,2023-05-02,2023-05-24,5319.71,2024-12-31,Closed
CLM-001174,A,2023,2023-02-27,2023-04-06,12942.67,2025-05-07,Closed
CLM-001175,A,2023,2023-11-06,2023-12-02,7830.0,,Open
CLM-001176,A,2023,2023-10-12,2023-11-08,18832.2,,Open
CLM-001177,A,2023,2023-09-06,2023-10-01,5562.24,2025-08-05,Closed
CLM-001178,A,2023,2023-10-19,2023-11-05,10010.09,2024-07-29,Closed
CLM-001179,A,2023,2023-10-12,2023-10-24,10309.57,2025-11-28,Closed
CLM-001180,A,2023,2023-09-30,2023-10-24,22199.06,2025-06-29,Closed
CLM-001181,A,2023,2023-07-05,2023-07-20,1875.39,,Open
CLM-001182,A,2023,2023-01-08,2023-03-14,4905.22,2025-06-04,Closed
CLM-001183,A,2023,2023-08-06,2023-09-26,13423.31,2025-05-27,Closed
CLM-001184,A,2023,2023-04-10,2023-05-11,22969.54,2025-04-30,Closed
CLM-001185,A,2023,2023-10-10,2023-11-05,8400.76,2024-06-07,Closed
CLM-001186,A,2023,2023-06-20,2023-07-08,5573.02,2025-07-22,Closed
CLM-001187,A,2023,2023-11-27,2023-12-05,12510.79,2025-01-30,Closed
CLM-001188,A,2023,2023-08-06,2023-08-23,13633.67,,Open
CLM-001189,A,2023,2023-07-20,2023-08-10,5292.87,,Open
CLM-001190,A,2023,2023-12-02,2023-12-25,9005.44,2025-11-19,Closed
CLM-001191,A,2023,2023-06-23,2023-07-20,17335.1,2024-12-16,Closed
CLM-001192,A,2023,2023-05-18,2023-06-25,29951.45,2025-05-22,Closed
CLM-001193,A,2023,2023-05-16,2023-05-28,12371.71,2025-04-07,Closed
CLM-001194,A,2023,2023-11-16,2023-11-28,7223.93,2025-05-10,Closed
CLM-001195,A,2023,2023-10-04,2023-11-28,6697.59,2025-09-25,Closed
CLM-001196,A,2023,2023-03-01,2023-04-04,10726.85,2024-12-07,Closed
CLM-001197,A,2023,2023-06-29,2023-07-14,6387.23,2024-02-11,Closed
CLM-001198,A,2023,2023-05-16,2023-06-03,8080.68,2024-12-19,Closed
CLM-001199,A,2023,2023-08-25,2023-09-12,3091.15,2024-12-12,Closed
CLM-001200,A,2023,2023-01-20,2023-02-09,18963.08,2024-01-18,Closed
CLM-001201,A,2023,2023-09-18,2023-10-15,2901.25,2024-11-07,Closed
CLM-001202,A,2023,2023-09-29,2024-01-24,5005.59,2025-07-02,Closed
CLM-001203,A,2023,2023-03-24,2023-04-15,7527.59,2024-10-06,Closed
CLM-001204,A,2023,2023-02-24,2023-03-27,32362.88,,Open
CLM-001205,A,2023,2023-08-18,2023-08-24,5042.07,2024-09-30,Closed
CLM-001206,A,2023,2023-04-04,2023-04-18,4180.3,2024-10-13,Closed
CLM-001207,A,2023,2023-12-10,2024-01-26,4568.2,,Open
CLM-001208,A,2023,2023-10-10,2023-11-05,25058.45,,Open
CLM-001209,A,2023,2023-12-15,2023-12-15,800.21,2025-06-23,Closed
CLM-001210,A,2023,2023-07-15,2023-08-16,3225.26,2024-05-29,Closed
CLM-001211,A,2023,2023-12-09,2024-02-23,57239.81,2025-06-14,Closed
CLM-001212,A,2023,2023-01-06,2023-01-10,11007.13,2024-10-16,Closed
CLM-001213,A,2023,2023-04-16,2023-06-12,2978.7,,Open
CLM-001214,A,2023,2023-01-01,2023-01-03,6760.6,2025-08-21,Closed
CLM-001215,A,2023,2023-09-05,2023-10-13,7354.84,2024-06-21,Closed
CLM-001216,A,2023,2023-07-06,2023-07-25,13398.61,2024-07-21,Closed
CLM-001217,A,2023,2023-04-15,2023-04-18,28798.6,2025-11-11,Closed
CLM-001218,A,2023,2023-04-22,2023-05-19,9418.66,2025-01-22,Closed
CLM-001219,A,2023,2023-08-23,2023-10-06,4607.17,,Open
CLM-001220,A,2023,2023-03-07,2023-04-01,12802.92,2025-05-14,Closed
CLM-001221,A,2023,2023-07-07,2023-08-06,4077.78,,Open
CLM-001222,A,2023,2023-08-12,2023-08-26,3150.13,2025-10-10,Closed
CLM-001223,A,2023,2023-03-29,2023-04-03,1799.99,2025-10-04,Closed
CLM-001224,A,2023,2023-03-25,2023-04-26,2091.37,2023-10-16,Closed
CLM-001225,A,2023,2023-05-10,2023-07-17,3500.44,2025-10-28,Closed
CLM-001226,A,2023,2023-08-05,2023-09-18,2818.42,2025-07-20,Closed
CLM-001227,A,2023,2023-04-03,2023-04-07,8887.8,2025-01-02,Closed
CLM-001228,A,2023,2023-05-19,2023-05-25,2771.89,,Open
CLM-001229,A,2023,2023-07-18,2023-07-29,619.96,2025-05-25,Closed
CLM-001230,A,2023,2023-03-10,2023-03-16,3124.58,2025-06-07,Closed
CLM-001231,A,2023,2023-07-27,2023-08-16,4854.65,2025-01-17,Closed
CLM-001232,A,2023,2023-02-20,2023-03-18,4379.95,2024-07-21,Closed
CLM-001233,A,2023,2023-02-22,2023-03-01,22507.66,2025-01-21,Closed
CLM-001234,A,2023,2023-03-28,2023-05-01,4352.73,2024-09-21,Closed
CLM-001235,A,2023,2023-04-15,2023-05-15,13762.61,2024-09-01,Closed
CLM-001236,A,2023,2023-01-11,2023-01-24,6881.1,2024-05-29,Closed
CLM-001237,A,2023,2023-12-17,2024-01-03,6758.59,2025-08-15,Closed
CLM-001238,A,2023,2023-04-23,2023-04-28,3669.03,2025-09-12,Closed
CLM-001239,A,2023,2023-10-21,2023-11-05,6673.35,2025-02-17,Closed
CLM-001240,A,2023,2023-11-26,2023-12-16,3873.14,2025-02-04,Closed
CLM-001241,A,2023,2023-10-20,2023-11-11,7959.5,2024-09-23,Closed
CLM-001242,A,2023,2023-10-31,2023-11-26,5820.71,2025-03-26,Closed
CLM-001243,A,2023,2023-02-06,2023-03-01,3372.91,2025-04-14,Closed
CLM-001244,A,2023,2023-05-16,2023-06-01,14990.76,2024-01-09,Closed
CLM-001245,A,2023,2023-09-30,2023-10-24,9700.58,,Open
CLM-001246,A,2023,2023-07-30,2023-09-08,4944.46,,Open
CLM-001247,A,2023,2023-01-03,2023-01-21,7810.51,2024-08-16,Closed
CLM-001248,A,2023,2023-07-27,2023-08-20,6545.87,2024-04-26,Closed
CLM-001249,A,2023,2023-10-21,2023-11-07,3579.11,2025-01-19,Closed
CLM-001250,A,2023,2023-10-30,2023-11-11,7372.1,2025-01-21,Closed
CLM-001251,A,2023,2023-05-21,2023-06-18,4327.76,2025-05-01,Closed
CLM-001252,A,2023,2023-03-28,2023-04-10,3372.11,2024-12-31,Closed
CLM-001253,A,2023,2023-04-23,2023-05-19,2000.55,2024-09-19,Closed
CLM-001254,A,2023,2023-04-19,2023-05-09,5297.17,2024-05-28,Closed
CLM-001255,A,2023,2023-05-07,2023-05-23,10806.25,,Open
CLM-001256,A,2023,2023-04-21,2023-05-06,4089.08,2023-11-22,Closed
CLM-001257,A,2023,2023-06-16,2023-06-30,48669.12,2025-04-30,Closed
CLM-001258,A,2023,2023-01-15,2023-01-21,13813.19,2025-03-02,Closed
CLM-001259,A,2023,2023-04-11,2023-05-07,19069.61,2023-12-10,Closed
CLM-001260,A,2023,2023-04-25,2023-05-18,12883.64,2024-11-11,Closed
CLM-001261,A,2023,2023-02-25,2023-04-02,29096.56,2024-09-26,Closed
CLM-001262,A,2023,2023-11-17,2023-11-30,3808.33,2025-10-28,Closed
CLM-001263,A,2023,2023-09-04,2023-11-18,971.34,,Open
CLM-001264,A,2023,2023-11-29,2023-12-14,4951.84,2025-01-06,Closed
CLM-001265,A,2023,2023-07-24,2023-08-03,10733.65,2024-07-02,Closed
CLM-001266,A,2023,2023-02-10,2023-02-19,7846.84,2025-11-11,Closed
CLM-001267,A,2023,2023-11-27,2023-12-02,8632.99,2025-12-23,Closed
CLM-001268,A,2023,2023-06-17,2023-08-14,19314.71,2024-10-31,Closed
CLM-001269,A,2023,2023-09-07,2023-10-29,9371.66,2024-12-14,Closed
CLM-001270,A,2023,2023-05-20,2023-06-19,12920.11,2024-08-24,Closed
CLM-001271,A,2023,2023-06-30,2023-07-10,3386.09,2025-07-16,Closed
CLM-001272,A,2023,2023-06-28,2023-09-07,3003.1,2024-04-26,Closed
CLM-001273,A,2023,2023-04-14,2023-04-29,24208.78,2024-12-17,Closed
CLM-001274,A,2023,2023-07-22,2023-08-07,7546.79,2025-03-13,Closed
CLM-001275,A,2023,2023-09-25,2023-11-18,4320.37,2025-09-08,Closed
CLM-001276,A,2023,2023-01-08,2023-02-08,4326.48,2023-03-21,Closed
CLM-001277,A,2023,2023-02-17,2023-05-21,4235.05,2024-10-09,Closed
CLM-001278,A,2023,2023-11-04,2023-11-27,4044.29,2025-12-07,Closed
CLM-001279,A,2023,2023-07-27,2023-08-11,2598.73,2025-02-20,Closed
CLM-001280,A,2023,2023-12-22,2024-01-04,2198.25,,Open
CLM-001281,A,2024,2024-11-28,2024-12-09,5003.64,,Open
CLM-001282,A,2024,2024-11-15,2024-11-19,4475.13,,Open
CLM-001283,A,2024,2024-11-20,2024-12-03,19763.64,,Open
CLM-001284,A,2024,2024-07-06,2024-07-31,17977.01,,Open
CLM-001285,A,2024,2024-11-19,2024-12-11,17618.24,2025-10-23,Closed
CLM-001286,A,2024,2024-06-22,2024-08-07,31931.75,2025-11-05,Closed
CLM-001287,A,2024,2024-01-28,2024-04-15,7082.84,,Open
CLM-001288,A,2024,2024-03-13,2024-04-16,7034.57,,Open
CLM-001289,A,2024,2024-04-09,2024-05-31,13459.66,2025-04-13,Closed
CLM-001290,A,2024,2024-05-17,2024-06-20,24376.43,,Open
CLM-001291,A,2024,2024-12-09,2025-02-13,9781.73,,Open
CLM-001292,A,2024,2024-05-01,2024-07-13,33722.14,2025-01-17,Closed
CLM-001293,A,2024,2024-08-12,2024-09-19,14702.68,,Open
CLM-001294,A,2024,2024-04-09,2024-05-11,6147.72,,Open
CLM-001295,A,2024,2024-08-23,2024-09-09,13947.2,,Open
CLM-001296,A,2024,2024-07-26,2024-08-14,27412.19,2025-12-25,Closed
CLM-001297,A,2024,2024-02-25,2024-03-11,34335.42,2025-01-11,Closed
CLM-001298,A,2024,2024-06-18,2024-07-18,18378.41,2025-07-09,Closed
CLM-001299,A,2024,2024-02-08,2024-02-20,7513.62,,Open
CLM-001300,A,2024,2024-11-21,2024-12-08,6234.06,,Open
CLM-001301,A,2024,2024-09-14,2024-09-17,11480.78,,Open
CLM-001302,A,2024,2024-12-10,2025-02-14,26745.48,,Open
CLM-001303,A,2024,2024-11-16,2024-12-03,10288.88,,Open
CLM-001304,A,2024,2024-03-21,2024-04-17,10454.75,,Open
CLM-001305,A,2024,2024-09-15,2024-11-09,7663.98,,Open
CLM-001306,A,2024,2024-02-06,2024-03-01,5722.32,2025-11-05,Closed
CLM-001307,A,2024,2024-12-17,2025-02-09,6501.63,2025-06-28,Closed
CLM-001308,A,2024,2024-10-14,2024-10-22,8176.44,,Open
CLM-001309,A,2024,2024-09-06,2024-12-22,27670.15,,Open
CLM-001310,A,2024,2024-12-30,2025-02-10,6124.49,,Open
CLM-001311,A,2024,2024-11-05,2024-11-28,8798.199999999999,,Open
CLM-001312,A,2024,2024-11-12,2025-01-05,3782.41,,Open
CLM-001313,A,2024,2024-02-06,2024-02-14,12793.61,,Open
CLM-001314,A,2024,2024-01-09,2024-01-25,21108.23,,Open
CLM-001315,A,2024,2024-12-17,2025-02-09,25745.37,,Open
CLM-001316,A,2024,2024-04-01,2024-04-06,8615.72,,Open
CLM-001317,A,2024,2024-06-05,2024-07-04,11465.62,2025-09-12,Closed
CLM-001318,A,2024,2024-01-16,2024-02-14,6544.76,,Open
CLM-001319,A,2024,2024-08-16,2024-11-03,11063.62,,Open
CLM-001320,A,2024,2024-10-27,2024-11-02,9381.89,2025-08-13,Closed
CLM-001321,A,2024,2024-11-04,2025-01-04,7704.63,,Open
CLM-001322,A,2024,2024-07-31,2024-08-13,8191.11,,Open
CLM-001323,A,2024,2024-08-30,2024-09-13,10433.76,2025-07-18,Closed
CLM-001324,A,2024,2024-07-07,2024-07-15,5872.98,,Open
CLM-001325,A,2024,2024-06-12,2024-06-21,6111.37,,Open
CLM-001326,A,2024,2024-07-21,2024-08-16,27442.23,2025-12-17,Closed
CLM-001327,A,2024,2024-12-08,2024-12-17,59430.84,2025-03-11,Closed
CLM-001328,A,2024,2024-04-02,2024-05-05,2913.18,2024-12-15,Closed
CLM-001329,A,2024,2024-06-21,2024-07-03,2792.11,2025-10-26,Closed
CLM-001330,A,2024,2024-08-08,2024-08-16,3524.25,,Open
CLM-001331,A,2024,2024-07-27,2024-08-09,6803.11,,Open
CLM-001332,A,2024,2024-01-12,2024-02-06,14686.67,2025-03-27,Closed
CLM-001333,A,2024,2024-04-15,2024-05-01,11615.84,2025-01-09,Closed
CLM-001334,A,2024,2024-08-24,2024-09-13,8410.26,,Open
CLM-001335,A,2024,2024-09-11,2024-10-13,11071.43,2025-12-11,Closed
CLM-001336,A,2024,2024-09-25,2024-11-06,4322.54,,Open
CLM-001337,A,2024,2024-12-28,2025-01-13,6103.72,,Open
CLM-001338,A,2024,2024-09-03,2024-09-12,7253.35,,Open
CLM-001339,A,2024,2024-07-31,2024-08-21,2174.19,2025-08-01,Closed
CLM-001340,A,2024,2024-05-01,2024-05-28,3011.42,2025-04-30,Closed
CLM-001341,A,2024,2024-05-15,2024-05-22,3105.03,2025-03-31,Closed
CLM-001342,A,2024,2024-10-29,2024-11-08,13270.14,,Open
CLM-001343,A,2024,2024-06-20,2024-07-02,8898.94,,Open
CLM-001344,A,2024,2024-09-18,2024-10-05,11794.43,,Open
CLM-001345,A,2024,2024-02-15,2024-02-26,1785.85,2025-06-24,Closed
CLM-001346,A,2024,2024-02-16,2024-03-19,2349.46,2025-01-09,Closed
CLM-001347,A,2024,2024-03-19,2024-03-25,12277.9,2025-04-13,Closed
CLM-001348,A,2024,2024-03-12,2024-03-18,866.4,2025-06-13,Closed
CLM-001349,A,2024,2024-08-10,2024-08-25,18920.48,,Open
CLM-001350,A,2024,2024-08-21,2024-09-07,1808.47,2025-11-13,Closed
CLM-001351,A,2024,2024-07-23,2024-07-30,14105.3,2025-07-05,Closed
CLM-001352,A,2024,2024-04-15,2024-04-28,3715.39,2025-06-28,Closed
CLM-001353,A,2024,2024-07-30,2024-08-14,16525.22,2025-11-08,Closed
CLM-001354,A,2024,2024-02-13,2024-02-28,87192.14,2024-10-27,Closed
CLM-001355,A,2024,2024-06-22,2024-07-14,1278.85,2025-08-08,Closed
CLM-001356,A,2024,2024-02-26,2024-03-09,12585.86,2025-04-27,Closed
CLM-001357,A,2024,2024-01-29,2024-03-25,1829.71,,Open
CLM-001358,A,2024,2024-03-01,2024-03-29,10233.55,,Open
CLM-001359,A,2024,2024-02-10,2024-02-21,6281.88,,Open
CLM-001360,A,2024,2024-06-23,2024-07-14,8140.97,,Open
CLM-001361,A,2024,2024-07-18,2024-08-08,3649.86,,Open
CLM-001362,A,2024,2024-08-10,2024-09-25,13439.18,,Open
CLM-001363,A,2024,2024-06-09,2024-06-22,2414.05,,Open
CLM-001364,A,2024,2024-03-05,2024-04-08,19169.99,2025-06-19,Closed
CLM-001365,A,2024,2024-01-08,2024-01-28,5374.71,2025-06-25,Closed
CLM-001366,A,2024,2024-09-17,2024-11-12,2500.47,2025-05-28,Closed
CLM-001367,A,2024,2024-12-25,2025-02-12,25165.76,,Open
CLM-001368,A,2024,2024-04-12,2024-05-04,6994.11,,Open
CLM-001369,A,2024,2024-03-15,2024-03-31,32019.64,2025-06-20,Closed
CLM-001370,A,2024,2024-04-24,2024-05-22,18872.84,2025-08-31,Closed
CLM-001371,A,2024,2024-03-19,2024-04-05,3983.45,,Open
CLM-001372,A,2024,2024-03-22,2024-05-25,6899.68,,Open
CLM-001373,A,2024,2024-06-30,2024-07-21,8086.32,,Open
CLM-001374,A,2024,2024-10-14,2024-10-29,23869.89,,Open
CLM-001375,A,2024,2024-09-17,2024-10-01,10318.63,,Open
CLM-001376,A,2024,2024-12-17,2024-12-25,8437.92,,Open
CLM-001377,A,2024,2024-05-10,2024-06-08,6315.32,2025-07-16,Closed
CLM-001378,A,2024,2024-06-29,2024-07-10,7085.13,,Open
CLM-001379,A,2024,2024-05-19,2024-07-01,20122.5,,Open
CLM-001380,A,2024,2024-01-16,2024-01-24,7387.54,2025-12-28,Closed
CLM-001381,A,2024,2024-05-22,2024-06-12,5434.05,,Open
CLM-001382,A,2024,2024-04-05,2024-05-19,4768.89,2025-01-31,Closed
CLM-001383,A,2024,2024-06-24,2024-06-28,4808.52,2024-12-09,Closed
CLM-001384,A,2024,2024-02-27,2024-05-19,2501.62,2025-06-14,Closed
CLM-001385,A,2024,2024-09-28,2024-10-12,4132.75,2025-07-29,Closed
CLM-001386,A,2024,2024-11-04,2024-11-26,23362.68,,Open
CLM-001387,A,2024,2024-12-17,2025-01-15,6282.72,,Open
CLM-001388,A,2024,2024-02-01,2024-03-05,12673.76,2024-11-15,Closed
CLM-001389,A,2024,2024-02-13,2024-03-08,1091.56,2024-09-09,Closed
CLM-001390,A,2024,2024-12-19,2025-01-28,11412.38,,Open
CLM-001391,A,2024,2024-11-06,2024-12-04,6505.54,2025-08-09,Closed
