transaction_id,claim_id,transaction_date,transaction_type,amount
TX-0007212,CLM-001041,2024-01-04,CaseReserveEstimate,12091.12
TX-0007213,CLM-001041,2025-03-01,Payment,11982.91
TX-0007214,CLM-001041,2025-03-01,CaseReserveEstimate,0.0
TX-0007215,CLM-001042,2023-03-29,Payment,344.5
TX-0007216,CLM-001042,2023-03-29,CaseReserveEstimate,8059.36
TX-0007217,CLM-001042,2024-01-16,Payment,4719.84
TX-0007218,CLM-001042,2024-01-16,CaseReserveEstimate,2370.08
TX-0007219,CLM-001042,2024-07-07,Payment,1954.43
TX-0007220,CLM-001042,2024-07-07,CaseReserveEstimate,0.0
TX-0007221,CLM-001043,2024-03-21,Payment,638.3
TX-0007222,CLM-001043,2024-03-21,CaseReserveEstimate,3528.02
TX-0007223,CLM-001043,2024-12-19,Payment,1792.91
TX-0007224,CLM-001043,2024-12-19,CaseReserveEstimate,1038.7
TX-0007225,CLM-001043,2025-02-15,Payment,276.97
TX-0007226,CLM-001043,2025-02-15,CaseReserveEstimate,977.16
TX-0007227,CLM-001043,2026-10-28,Payment,1154.39
TX-0007228,CLM-001043,2026-10-28,CaseReserveEstimate,0.0
TX-0007229,CLM-001044,2023-10-23,Payment,1054.4
TX-0007230,CLM-001044,2023-10-23,CaseReserveEstimate,4440.73
TX-0007231,CLM-001044,2023-12-02,Payment,465.41
TX-0007232,CLM-001044,2023-12-02,CaseReserveEstimate,4100.39
TX-0007233,CLM-001044,2024-05-19,Payment,1810.94
TX-0007234,CLM-001044,2024-05-19,CaseReserveEstimate,2402.47
TX-0007235,CLM-001044,2025-09-03,Payment,2442.47
TX-0007236,CLM-001044,2025-09-03,CaseReserveEstimate,0.0
TX-0007237,CLM-001045,2023-12-05,Payment,1385.83
TX-0007238,CLM-001045,2023-12-05,CaseReserveEstimate,1033.03
TX-0007239,CLM-001045,2024-02-13,Payment,266.96
TX-0007240,CLM-001045,2024-02-13,CaseReserveEstimate,898.52
TX-0007241,CLM-001045,2024-03-26,Payment,139.46
TX-0007242,CLM-001045,2024-03-26,CaseReserveEstimate,451.1
TX-0007243,CLM-001045,2024-08-05,Payment,343.38
TX-0007244,CLM-001045,2024-08-05,CaseReserveEstimate,261.69
TX-0007245,CLM-001045,2025-03-28,Payment,343.64
TX-0007246,CLM-001045,2025-03-28,CaseReserveEstimate,0.0
TX-0007247,CLM-001046,2024-01-30,Payment,1027.73
TX-0007248,CLM-001046,2024-01-30,CaseReserveEstimate,7391.82
TX-0007249,CLM-001046,2024-06-24,Payment,2585.16
TX-0007250,CLM-001046,2024-06-24,CaseReserveEstimate,5505.76
TX-0007251,CLM-001046,2025-02-10,Payment,3207.95
TX-0007252,CLM-001046,2025-02-10,CaseReserveEstimate,3335.63
TX-0007253,CLM-001046,2025-12-24,Payment,2078.6
TX-0007254,CLM-001046,2025-12-24,CaseReserveEstimate,704.09
TX-0007255,CLM-001046,2026-11-20,Payment,647.67
TX-0007256,CLM-001046,2026-11-20,CaseReserveEstimate,0.0
TX-0007257,CLM-001047,2023-11-10,Payment,515.8
TX-0007258,CLM-001047,2023-11-10,CaseReserveEstimate,10177.42
TX-0007259,CLM-001047,2024-06-18,Payment,4748.49
TX-0007260,CLM-001047,2024-06-18,CaseReserveEstimate,7185.4
TX-0007261,CLM-001047,2024-07-04,Payment,329.29
TX-0007262,CLM-001047,2024-07-04,CaseReserveEstimate,6836.59
TX-0007263,CLM-001047,2024-08-15,Payment,799.4
TX-0007264,CLM-001047,2024-08-15,CaseReserveEstimate,4114.52
TX-0007265,CLM-001047,2025-10-12,Payment,4605.41
TX-0007266,CLM-001047,2025-10-12,CaseReserveEstimate,0.0
TX-0007267,CLM-001048,2023-04-28,Payment,3959.07
TX-0007268,CLM-001048,2023-04-28,CaseReserveEstimate,32809.12
TX-0007269,CLM-001048,2024-07-06,Payment,37339.66
TX-0007270,CLM-001048,2024-07-06,CaseReserveEstimate,5611.14
TX-0007271,CLM-001048,2024-11-06,Payment,5477.05
TX-0007272,CLM-001048,2024-11-06,CaseReserveEstimate,0.0
TX-0007273,CLM-001049,2023-11-07,Payment,2600.6
TX-0007274,CLM-001049,2023-11-07,CaseReserveEstimate,2045.59
TX-0007275,CLM-001049,2024-01-15,Payment,1260.99
TX-0007276,CLM-001049,2024-01-15,CaseReserveEstimate,420.6
TX-0007277,CLM-001049,2024-02-10,Payment,463.42
TX-0007278,CLM-001049,2024-02-10,CaseReserveEstimate,0.0
TX-0007279,CLM-001050,2023-08-04,Payment,2018.34
TX-0007280,CLM-001050,2023-08-04,CaseReserveEstimate,3484.36
TX-0007281,CLM-001050,2024-01-21,Payment,1857.2
TX-0007282,CLM-001050,2024-01-21,CaseReserveEstimate,2307.53
TX-0007283,CLM-001050,2024-10-24,Payment,1805.44
TX-0007284,CLM-001050,2024-10-24,CaseReserveEstimate,0.0
TX-0007285,CLM-001051,2024-02-04,Payment,48.74
TX-0007286,CLM-001051,2024-02-04,CaseReserveEstimate,3692.67
TX-0007287,CLM-001051,2024-04-26,Payment,604.18
TX-0007288,CLM-001051,2024-04-26,CaseReserveEstimate,5449.84
TX-0007289,CLM-001051,2024-07-28,Payment,817.94
TX-0007290,CLM-001051,2024-07-28,CaseReserveEstimate,2760.67
TX-0007291,CLM-001051,2026-05-18,Payment,3010.41
TX-0007292,CLM-001051,2026-05-18,CaseReserveEstimate,0.0
TX-0007293,CLM-001052,2023-02-20,Payment,273.58
TX-0007294,CLM-001052,2023-02-20,CaseReserveEstimate,5995.03
TX-0007295,CLM-001052,2023-07-01,Payment,2494.79
TX-0007296,CLM-001052,2023-07-01,CaseReserveEstimate,3931.2
TX-0007297,CLM-001052,2023-08-26,Payment,1115.66
TX-0007298,CLM-001052,2023-08-26,CaseReserveEstimate,5691.5
TX-0007299,CLM-001052,2024-04-05,Payment,3654.39
TX-0007300,CLM-001052,2024-04-05,CaseReserveEstimate,425.29
TX-0007301,CLM-001052,2024-06-03,Payment,683.36
TX-0007302,CLM-001052,2024-06-03,CaseReserveEstimate,0.0
TX-0007303,CLM-001053,2023-11-08,Payment,57.63
TX-0007304,CLM-001053,2023-11-08,CaseReserveEstimate,11188.14
TX-0007305,CLM-001053,2024-02-08,Payment,1671.89
TX-0007306,CLM-001053,2024-02-08,CaseReserveEstimate,7957.06
TX-0007307,CLM-001053,2024-04-07,Payment,1285.14
TX-0007308,CLM-001053,2024-04-07,CaseReserveEstimate,6670.49
TX-0007309,CLM-001053,2024-05-03,Payment,592.33
TX-0007310,CLM-001053,2024-05-03,CaseReserveEstimate,6063.76
TX-0007311,CLM-001053,2025-04-23,Payment,5762.02
TX-0007312,CLM-001053,2025-04-23,CaseReserveEstimate,0.0
TX-0007313,CLM-001054,2024-01-30,Payment,2057.15
TX-0007314,CLM-001054,2024-01-30,CaseReserveEstimate,5379.9
TX-0007315,CLM-001054,2026-02-18,Payment,4644.05
TX-0007316,CLM-001054,2026-02-18,CaseReserveEstimate,0.0
TX-0007317,CLM-001055,2024-05-27,Payment,8555.64
TX-0007318,CLM-001055,2024-05-27,CaseReserveEstimate,7192.36
TX-0007319,CLM-001055,2024-12-31,Payment,4945.73
TX-0007320,CLM-001055,2024-12-31,CaseReserveEstimate,2375.65
TX-0007321,CLM-001055,2025-08-08,Payment,2620.43
TX-0007322,CLM-001055,2025-08-08,CaseReserveEstimate,0.0
TX-0007323,CLM-001056,2023-12-12,Payment,192.4
TX-0007324,CLM-001056,2023-12-12,CaseReserveEstimate,5200.23
TX-0007325,CLM-001056,2024-01-16,Payment,408.32
TX-0007326,CLM-001056,2024-01-16,CaseReserveEstimate,3234.48
TX-0007327,CLM-001056,2024-04-19,Payment,1332.39
TX-0007328,CLM-001056,2024-04-19,CaseReserveEstimate,2400.14
TX-0007329,CLM-001056,2024-10-15,Payment,2408.11
TX-0007330,CLM-001056,2024-10-15,CaseReserveEstimate,0.0
TX-0007331,CLM-001057,2023-12-10,Payment,92.65
TX-0007332,CLM-001057,2023-12-10,CaseReserveEstimate,14517.95
TX-0007333,CLM-001057,2024-12-06,Payment,9589.53
TX-0007334,CLM-001057,2024-12-06,CaseReserveEstimate,5412.31
TX-0007335,CLM-001057,2025-07-28,Payment,3713.75
TX-0007336,CLM-001057,2025-07-28,CaseReserveEstimate,1681.73
TX-0007337,CLM-001057,2025-10-29,Payment,863.0
TX-0007338,CLM-001057,2025-10-29,CaseReserveEstimate,724.14
TX-0007339,CLM-001057,2026-02-09,Payment,665.92
TX-0007340,CLM-001057,2026-02-09,CaseReserveEstimate,0.0
TX-0007341,CLM-001058,2023-09-09,Payment,3878.02
TX-0007342,CLM-001058,2023-09-09,CaseReserveEstimate,6234.3
TX-0007343,CLM-001058,2024-12-31,Payment,6693.81
TX-0007344,CLM-001058,2024-12-31,CaseReserveEstimate,0.0
TX-0007345,CLM-001059,2023-05-14,Payment,1003.33
TX-0007346,CLM-001059,2023-05-14,CaseReserveEstimate,4192.18
TX-0007347,CLM-001059,2023-06-12,Payment,394.51
TX-0007348,CLM-001059,2023-06-12,CaseReserveEstimate,5442.58
TX-0007349,CLM-001059,2023-07-01,Payment,249.59
TX-0007350,CLM-001059,2023-07-01,CaseReserveEstimate,5997.62
TX-0007351,CLM-001059,2024-10-13,Payment,4444.57
TX-0007352,CLM-001059,2024-10-13,CaseReserveEstimate,854.45
TX-0007353,CLM-001059,2025-07-16,Payment,826.05
TX-0007354,CLM-001059,2025-07-16,CaseReserveEstimate,0.0
TX-0007355,CLM-001060,2023-04-22,Payment,242.81
TX-0007356,CLM-001060,2023-04-22,CaseReserveEstimate,3498.97
TX-0007357,CLM-001060,2024-05-22,Payment,5235.58
TX-0007358,CLM-001060,2024-05-22,CaseReserveEstimate,0.0
TX-0007359,CLM-001061,2024-03-28,Payment,15578.54
TX-0007360,CLM-001061,2024-03-28,CaseReserveEstimate,25361.09
TX-0007361,CLM-001061,2025-11-17,Payment,29689.76
TX-0007362,CLM-001061,2025-11-17,CaseReserveEstimate,0.0
TX-0007363,CLM-001062,2023-12-19,Payment,1095.98
TX-0007364,CLM-001062,2023-12-19,CaseReserveEstimate,2748.93
TX-0007365,CLM-001062,2024-01-04,Payment,182.98
TX-0007366,CLM-001062,2024-01-04,CaseReserveEstimate,2233.95
TX-0007367,CLM-001062,2024-08-18,Payment,2442.36
TX-0007368,CLM-001062,2024-08-18,CaseReserveEstimate,0.0
TX-0007369,CLM-001063,2023-05-29,Payment,1683.0
TX-0007370,CLM-001063,2023-05-29,CaseReserveEstimate,9232.27
TX-0007371,CLM-001063,2024-09-02,Payment,7100.65
TX-0007372,CLM-001063,2024-09-02,CaseReserveEstimate,0.0
TX-0007373,CLM-001064,2023-07-03,Payment,1628.84
TX-0007374,CLM-001064,2023-07-03,CaseReserveEstimate,2125.19
TX-0007375,CLM-001064,2023-08-23,Payment,1384.64
TX-0007376,CLM-001064,2023-08-23,CaseReserveEstimate,894.4
TX-0007377,CLM-001064,2023-09-24,Payment,904.29
TX-0007378,CLM-001064,2023-09-24,CaseReserveEstimate,0.0
TX-0007379,CLM-001065,2024-03-01,Payment,8171.57
TX-0007380,CLM-001065,2024-03-01,CaseReserveEstimate,25615.32
TX-0007381,CLM-001065,2024-05-17,Payment,3952.29
TX-0007382,CLM-001065,2024-05-17,CaseReserveEstimate,26536.0
TX-0007383,CLM-001065,2026-04-17,Payment,15503.96
TX-0007384,CLM-001065,2026-04-17,CaseReserveEstimate,0.0
TX-0007385,CLM-001066,2023-11-14,Payment,250.22
TX-0007386,CLM-001066,2023-11-14,CaseReserveEstimate,14821.64
TX-0007387,CLM-001066,2024-02-20,Payment,2890.73
TX-0007388,CLM-001066,2024-02-20,CaseReserveEstimate,9399.57
TX-0007389,CLM-001066,2024-09-11,Payment,6553.62
TX-0007390,CLM-001066,2024-09-11,CaseReserveEstimate,2630.58
TX-0007391,CLM-001066,2024-12-15,Payment,2367.14
TX-0007392,CLM-001066,2024-12-15,CaseReserveEstimate,1751.08
TX-0007393,CLM-001066,2025-03-14,Payment,1763.62
TX-0007394,CLM-001066,2025-03-14,CaseReserveEstimate,0.0
TX-0007395,CLM-001067,2023-06-25,Payment,70.03
TX-0007396,CLM-001067,2023-06-25,CaseReserveEstimate,5399.63
TX-0007397,CLM-001067,2023-09-14,Payment,657.15
TX-0007398,CLM-001067,2023-09-14,CaseReserveEstimate,3017.98
TX-0007399,CLM-001067,2023-11-29,Payment,715.91
TX-0007400,CLM-001067,2023-11-29,CaseReserveEstimate,3604.16
TX-0007401,CLM-001067,2024-04-07,Payment,1155.51
TX-0007402,CLM-001067,2024-04-07,CaseReserveEstimate,2117.83
TX-0007403,CLM-001067,2024-12-25,Payment,1542.18
TX-0007404,CLM-001067,2024-12-25,CaseReserveEstimate,0.0
TX-0007405,CLM-001068,2024-11-08,Payment,8578.82
TX-0007406,CLM-001068,2024-11-08,CaseReserveEstimate,1617.26
TX-0007407,CLM-001068,2025-01-02,Payment,1784.17
TX-0007408,CLM-001068,2025-01-02,CaseReserveEstimate,0.0
TX-0007409,CLM-001069,2024-03-20,Payment,881.23
TX-0007410,CLM-001069,2024-03-20,CaseReserveEstimate,8998.23
TX-0007411,CLM-001069,2024-11-20,Payment,4031.62
TX-0007412,CLM-001069,2024-11-20,CaseReserveEstimate,3086.0
TX-0007413,CLM-001069,2026-01-24,Payment,3602.73
TX-0007414,CLM-001069,2026-01-24,CaseReserveEstimate,0.0
TX-0007415,CLM-001070,2023-10-29,Payment,46.88
TX-0007416,CLM-001070,2023-10-29,CaseReserveEstimate,5404.41
TX-0007417,CLM-001070,2025-12-19,Payment,4643.23
TX-0007418,CLM-001070,2025-12-19,CaseReserveEstimate,0.0
TX-0007419,CLM-001071,2023-12-08,Payment,5299.48
TX-0007420,CLM-001071,2023-12-08,CaseReserveEstimate,6358.84
TX-0007421,CLM-001071,2024-05-06,Payment,5159.86
TX-0007422,CLM-001071,2024-05-06,CaseReserveEstimate,1871.4
TX-0007423,CLM-001071,2024-07-11,Payment,1879.58
TX-0007424,CLM-001071,2024-07-11,CaseReserveEstimate,172.21
TX-0007425,CLM-001071,2024-07-18,Payment,181.95
TX-0007426,CLM-001071,2024-07-18,CaseReserveEstimate,0.0
TX-0007427,CLM-001072,2024-04-11,Payment,2578.32
TX-0007428,CLM-001072,2024-04-11,CaseReserveEstimate,6471.57
TX-0007429,CLM-001072,2024-09-16,Payment,3606.29
TX-0007430,CLM-001072,2024-09-16,CaseReserveEstimate,3929.63
TX-0007431,CLM-001072,2025-03-30,Payment,3239.52
TX-0007432,CLM-001072,2025-03-30,CaseReserveEstimate,0.0
TX-0007433,CLM-001073,2024-03-21,Payment,4228.53
TX-0007434,CLM-001073,2024-03-21,CaseReserveEstimate,3981.4
TX-0007435,CLM-001073,2024-09-01,Payment,4015.99
TX-0007436,CLM-001073,2024-09-01,CaseReserveEstimate,0.0
TX-0007437,CLM-001074,2023-12-06,Payment,1452.13
TX-0007438,CLM-001074,2023-12-06,CaseReserveEstimate,6580.91
TX-0007439,CLM-001074,2024-01-23,Payment,629.07
TX-0007440,CLM-001074,2024-01-23,CaseReserveEstimate,4906.12
TX-0007441,CLM-001074,2024-02-16,Payment,316.38
TX-0007442,CLM-001074,2024-02-16,CaseReserveEstimate,6061.86
TX-0007443,CLM-001074,2026-01-30,Payment,4363.01
TX-0007444,CLM-001074,2026-01-30,CaseReserveEstimate,0.0
TX-0007445,CLM-001075,2023-10-08,Payment,2017.45
TX-0007446,CLM-001075,2023-10-08,CaseReserveEstimate,9594.96
TX-0007447,CLM-001075,2023-12-18,Payment,1695.54
TX-0007448,CLM-001075,2023-12-18,CaseReserveEstimate,5991.13
TX-0007449,CLM-001075,2024-09-21,Payment,5376.02
TX-0007450,CLM-001075,2024-09-21,CaseReserveEstimate,544.27
TX-0007451,CLM-001075,2024-11-10,Payment,643.11
TX-0007452,CLM-001075,2024-11-10,CaseReserveEstimate,0.0
TX-0007453,CLM-001076,2024-02-18,Payment,917.9
TX-0007454,CLM-001076,2024-02-18,CaseReserveEstimate,8062.94
TX-0007455,CLM-001076,2024-06-26,Payment,2120.46
TX-0007456,CLM-001076,2024-06-26,CaseReserveEstimate,7033.82
TX-0007457,CLM-001076,2026-02-23,Payment,5293.55
TX-0007458,CLM-001076,2026-02-23,CaseReserveEstimate,0.0
TX-0007459,CLM-001077,2024-03-30,Payment,2889.33
TX-0007460,CLM-001077,2024-03-30,CaseReserveEstimate,4092.94
TX-0007461,CLM-001077,2026-01-17,Payment,4418.3
TX-0007462,CLM-001077,2026-01-17,CaseReserveEstimate,0.0
TX-0007463,CLM-001078,2023-08-20,Payment,1031.92
TX-0007464,CLM-001078,2023-08-20,CaseReserveEstimate,2434.27
TX-0007465,CLM-001078,2023-12-08,Payment,838.86
TX-0007466,CLM-001078,2023-12-08,CaseReserveEstimate,2699.11
TX-0007467,CLM-001078,2024-11-16,Payment,1688.81
TX-0007468,CLM-001078,2024-11-16,CaseReserveEstimate,654.0
TX-0007469,CLM-001078,2026-12-10,Payment,701.99
TX-0007470,CLM-001078,2026-12-10,CaseReserveEstimate,0.0
TX-0007471,CLM-001079,2024-06-09,Payment,8760.72
TX-0007472,CLM-001079,2024-06-09,CaseReserveEstimate,18603.7
TX-0007473,CLM-001079,2025-01-31,Payment,16979.89
TX-0007474,CLM-001079,2025-01-31,CaseReserveEstimate,0.0
TX-0007475,CLM-001080,2023-11-22,Payment,1781.88
TX-0007476,CLM-001080,2023-11-22,CaseReserveEstimate,1161.05
TX-0007477,CLM-001080,2023-12-17,Payment,159.2
TX-0007478,CLM-001080,2023-12-17,CaseReserveEstimate,1141.31
TX-0007479,CLM-001080,2024-08-18,Payment,1167.87
TX-0007480,CLM-001080,2024-08-18,CaseReserveEstimate,0.0
TX-0007481,CLM-001081,2023-10-19,Payment,2389.77
TX-0007482,CLM-001081,2023-10-19,CaseReserveEstimate,8915.33
TX-0007483,CLM-001081,2023-12-10,Payment,7316.76
TX-0007484,CLM-001081,2023-12-10,CaseReserveEstimate,0.0
TX-0007485,CLM-001082,2023-09-30,Payment,111.35
TX-0007486,CLM-001082,2023-09-30,CaseReserveEstimate,7055.66
TX-0007487,CLM-001082,2025-06-24,Payment,5344.71
TX-0007488,CLM-001082,2025-06-24,CaseReserveEstimate,0.0
TX-0007489,CLM-001083,2023-08-21,Payment,424.45
TX-0007490,CLM-001083,2023-08-21,CaseReserveEstimate,32263.31
TX-0007491,CLM-001083,2024-03-22,Payment,12645.05
TX-0007492,CLM-001083,2024-03-22,CaseReserveEstimate,15259.5
TX-0007493,CLM-001083,2024-05-03,Payment,2472.99
TX-0007494,CLM-001083,2024-05-03,CaseReserveEstimate,7843.61
TX-0007495,CLM-001083,2024-09-20,Payment,6832.35
TX-0007496,CLM-001083,2024-09-20,CaseReserveEstimate,6097.83
TX-0007497,CLM-001083,2025-02-04,Payment,4703.64
TX-0007498,CLM-001083,2025-02-04,CaseReserveEstimate,0.0
TX-0007499,CLM-001084,2023-02-07,Payment,114.59
TX-0007500,CLM-001084,2023-02-07,CaseReserveEstimate,3906.82
TX-0007501,CLM-001084,2023-03-14,Payment,687.87
TX-0007502,CLM-001084,2023-03-14,CaseReserveEstimate,2064.88
TX-0007503,CLM-001084,2023-04-28,Payment,1137.32
TX-0007504,CLM-001084,2023-04-28,CaseReserveEstimate,1315.82
TX-0007505,CLM-001084,2023-04-29,Payment,37.18
TX-0007506,CLM-001084,2023-04-29,CaseReserveEstimate,1622.14
TX-0007507,CLM-001084,2023-06-22,Payment,1504.56
TX-0007508,CLM-001084,2023-06-22,CaseReserveEstimate,0.0
TX-0007509,CLM-001085,2023-09-14,Payment,370.98
TX-0007510,CLM-001085,2023-09-14,CaseReserveEstimate,2856.47
TX-0007511,CLM-001085,2024-02-09,Payment,1161.68
TX-0007512,CLM-001085,2024-02-09,CaseReserveEstimate,2526.34
TX-0007513,CLM-001085,2024-04-03,Payment,404.3
TX-0007514,CLM-001085,2024-04-03,CaseReserveEstimate,1781.01
TX-0007515,CLM-001085,2025-08-20,Payment,2026.21
TX-0007516,CLM-001085,2025-08-20,CaseReserveEstimate,0.0
TX-0007517,CLM-001086,2024-02-03,Payment,239.24
TX-0007518,CLM-001086,2024-02-03,CaseReserveEstimate,3741.33
TX-0007519,CLM-001086,2024-04-15,Payment,476.03
TX-0007520,CLM-001086,2024-04-15,CaseReserveEstimate,2778.92
TX-0007521,CLM-001086,2024-07-09,Payment,596.42
TX-0007522,CLM-001086,2024-07-09,CaseReserveEstimate,1478.81
TX-0007523,CLM-001086,2025-04-11,Payment,1467.02
TX-0007524,CLM-001086,2025-04-11,CaseReserveEstimate,459.04
TX-0007525,CLM-001086,2025-10-17,Payment,529.38
TX-0007526,CLM-001086,2025-10-17,CaseReserveEstimate,0.0
TX-0007527,CLM-001087,2023-12-12,Payment,4303.24
TX-0007528,CLM-001087,2023-12-12,CaseReserveEstimate,3885.7
TX-0007529,CLM-001087,2024-02-22,Payment,1192.76
TX-0007530,CLM-001087,2024-02-22,CaseReserveEstimate,3384.28
TX-0007531,CLM-001087,2024-03-22,Payment,444.52
TX-0007532,CLM-001087,2024-03-22,CaseReserveEstimate,3032.58
TX-0007533,CLM-001087,2024-08-19,Payment,1820.32
TX-0007534,CLM-001087,2024-08-19,CaseReserveEstimate,1178.68
TX-0007535,CLM-001087,2025-01-22,Payment,1197.26
TX-0007536,CLM-001087,2025-01-22,CaseReserveEstimate,0.0
TX-0007537,CLM-001088,2024-04-07,Payment,1598.23
TX-0007538,CLM-001088,2024-04-07,CaseReserveEstimate,910.89
TX-0007539,CLM-001088,2024-04-19,Payment,110.12
TX-0007540,CLM-001088,2024-04-19,CaseReserveEstimate,569.15
TX-0007541,CLM-001088,2024-07-14,Payment,716.5
TX-0007542,CLM-001088,2024-07-14,CaseReserveEstimate,0.0
TX-0007543,CLM-001089,2023-12-01,Payment,81.99
TX-0007544,CLM-001089,2023-12-01,CaseReserveEstimate,4936.57
TX-0007545,CLM-001089,2024-02-05,Payment,738.7
TX-0007546,CLM-001089,2024-02-05,CaseReserveEstimate,3335.99
TX-0007547,CLM-001089,2024-02-15,Payment,122.39
TX-0007548,CLM-001089,2024-02-15,CaseReserveEstimate,3486.28
TX-0007549,CLM-001089,2024-10-26,Payment,3298.36
TX-0007550,CLM-001089,2024-10-26,CaseReserveEstimate,647.69
TX-0007551,CLM-001089,2024-12-24,Payment,588.34
TX-0007552,CLM-001089,2024-12-24,CaseReserveEstimate,0.0
TX-0007553,CLM-001090,2025-03-03,Payment,1041.33
TX-0007554,CLM-001090,2025-03-03,CaseReserveEstimate,282.3
TX-0007555,CLM-001090,2025-10-02,Payment,289.07
TX-0007556,CLM-001090,2025-10-02,CaseReserveEstimate,0.0
TX-0007557,CLM-001091,2023-10-16,Payment,916.05
TX-0007558,CLM-001091,2023-10-16,CaseReserveEstimate,6734.0
TX-0007559,CLM-001091,2024-04-15,Payment,3023.43
TX-0007560,CLM-001091,2024-04-15,CaseReserveEstimate,6423.98
TX-0007561,CLM-001091,2025-09-03,Payment,4463.54
TX-0007562,CLM-001091,2025-09-03,CaseReserveEstimate,0.0
TX-0007563,CLM-001092,2023-08-16,Payment,654.1
TX-0007564,CLM-001092,2023-08-16,CaseReserveEstimate,3615.01
TX-0007565,CLM-001092,2024-01-05,Payment,1373.57
TX-0007566,CLM-001092,2024-01-05,CaseReserveEstimate,4601.21
TX-0007567,CLM-001092,2024-03-28,Payment,731.82
TX-0007568,CLM-001092,2024-03-28,CaseReserveEstimate,2199.55
TX-0007569,CLM-001092,2024-07-13,Payment,766.92
TX-0007570,CLM-001092,2024-07-13,CaseReserveEstimate,1107.92
TX-0007571,CLM-001092,2025-05-01,Payment,1223.36
TX-0007572,CLM-001092,2025-05-01,CaseReserveEstimate,0.0
TX-0007573,CLM-001093,2023-12-04,Payment,205.62
TX-0007574,CLM-001093,2023-12-04,CaseReserveEstimate,2870.12
TX-0007575,CLM-001093,2023-12-29,Payment,109.11
TX-0007576,CLM-001093,2023-12-29,CaseReserveEstimate,2199.92
TX-0007577,CLM-001093,2024-06-13,Payment,780.21
TX-0007578,CLM-001093,2024-06-13,CaseReserveEstimate,1132.2
TX-0007579,CLM-001093,2024-10-29,Payment,531.56
TX-0007580,CLM-001093,2024-10-29,CaseReserveEstimate,598.77
TX-0007581,CLM-001093,2025-07-12,Payment,592.78
TX-0007582,CLM-001093,2025-07-12,CaseReserveEstimate,0.0
TX-0007583,CLM-001094,2023-09-30,Payment,4541.71
TX-0007584,CLM-001094,2023-09-30,CaseReserveEstimate,14302.88
TX-0007585,CLM-001094,2024-03-25,Payment,11571.2
TX-0007586,CLM-001094,2024-03-25,CaseReserveEstimate,0.0
TX-0007587,CLM-001095,2024-03-26,Payment,1504.75
TX-0007588,CLM-001095,2024-03-26,CaseReserveEstimate,763.88
TX-0007589,CLM-001095,2024-08-25,Payment,1045.35
TX-0007590,CLM-001095,2024-08-25,CaseReserveEstimate,0.0
TX-0007591,CLM-001096,2023-10-23,Payment,89.88
TX-0007592,CLM-001096,2023-10-23,CaseReserveEstimate,12292.9
TX-0007593,CLM-001096,2023-11-22,Payment,486.06
TX-0007594,CLM-001096,2023-11-22,CaseReserveEstimate,19997.81
TX-0007595,CLM-001096,2024-05-05,Payment,3803.03
TX-0007596,CLM-001096,2024-05-05,CaseReserveEstimate,7215.09
TX-0007597,CLM-001096,2024-06-21,Payment,1047.25
TX-0007598,CLM-001096,2024-06-21,CaseReserveEstimate,8590.8
TX-0007599,CLM-001096,2027-11-30,Payment,7474.3
TX-0007600,CLM-001096,2027-11-30,CaseReserveEstimate,0.0
TX-0007601,CLM-001097,2024-02-08,Payment,1057.53
TX-0007602,CLM-001097,2024-02-08,CaseReserveEstimate,2575.49
TX-0007603,CLM-001097,2024-03-26,Payment,462.84
TX-0007604,CLM-001097,2024-03-26,CaseReserveEstimate,2425.28
TX-0007605,CLM-001097,2025-03-06,Payment,2548.66
TX-0007606,CLM-001097,2025-03-06,CaseReserveEstimate,0.0
TX-0007607,CLM-001098,2023-07-28,Payment,5068.32
TX-0007608,CLM-001098,2023-07-28,CaseReserveEstimate,12063.46
TX-0007609,CLM-001098,2023-12-23,Payment,9384.59
TX-0007610,CLM-001098,2023-12-23,CaseReserveEstimate,11836.85
TX-0007611,CLM-001098,2024-05-13,Payment,7443.96
TX-0007612,CLM-001098,2024-05-13,CaseReserveEstimate,2043.26
TX-0007613,CLM-001098,2024-07-01,Payment,2079.15
TX-0007614,CLM-001098,2024-07-01,CaseReserveEstimate,0.0
TX-0007615,CLM-001099,2024-10-20,Payment,7629.34
TX-0007616,CLM-001099,2024-10-20,CaseReserveEstimate,5110.11
TX-0007617,CLM-001099,2025-06-25,Payment,3772.78
TX-0007618,CLM-001099,2025-06-25,CaseReserveEstimate,1402.94
TX-0007619,CLM-001099,2025-10-25,Payment,1035.95
TX-0007620,CLM-001099,2025-10-25,CaseReserveEstimate,0.0
TX-0007621,CLM-001100,2023-09-07,Payment,58.9
