claim_id,rating_group,accident_year,accident_date,report_date,close_date,status
CLM-002038,B,2020,2020-01-03,2020-01-15,2024-04-06,Closed
CLM-002039,B,2020,2020-10-18,2021-02-04,2024-05-20,Closed
CLM-002040,B,2020,2020-09-29,2020-10-22,2024-01-03,Closed
CLM-002041,B,2020,2020-11-22,2020-12-12,2025-03-15,Closed
CLM-002042,B,2020,2020-12-25,2020-12-28,2023-10-02,Closed
CLM-002043,B,2020,2020-12-19,2021-02-06,2022-07-24,Closed
CLM-002044,B,2020,2020-12-29,2021-01-30,2023-02-13,Closed
CLM-002045,B,2020,2020-01-06,2020-02-07,2021-07-02,Closed
CLM-002046,B,2020,2020-10-14,2020-11-04,2023-12-21,Closed
CLM-002047,B,2020,2020-09-21,2020-10-09,2025-08-16,Closed
CLM-002048,B,2020,2020-02-29,2020-03-22,2021-08-28,Closed
CLM-002049,B,2020,2020-02-20,2020-04-03,,Open
CLM-002050,B,2020,2020-12-23,2021-02-11,2023-05-02,Closed
CLM-002051,B,2020,2020-11-19,2020-12-13,2022-08-19,Closed
CLM-002052,B,2020,2020-04-29,2020-07-02,2022-01-31,Closed
CLM-002053,B,2020,2020-01-28,2020-02-25,2023-08-06,Closed
CLM-002054,B,2020,2020-05-02,2020-05-22,2023-12-24,Closed
CLM-002055,B,2020,2020-01-02,2020-02-06,2020-12-16,Closed
CLM-002056,B,2020,2020-09-08,2020-09-18,2021-08-20,Closed
CLM-002057,,2020,2020-05-19,2020-06-24,2021-12-18,Closed
CLM-002058,B,2020,2020-01-18,2020-01-26,2024-05-29,Closed
CLM-002059,B,2020,2020-12-24,2021-01-06,2025-10-05,Closed
CLM-002060,B,2020,2020-10-29,2020-11-03,2023-09-06,Closed
CLM-002061,B,2020,2020-11-27,2020-12-23,2024-01-22,Closed
CLM-002062,B,2020,2020-12-31,2021-04-18,2025-04-10,Closed
CLM-002063,B,2020,2020-01-06,2020-02-02,2021-07-09,Closed
CLM-002064,B,2020,2020-10-10,2020-11-29,2022-02-02,Closed
CLM-002065,B,2020,2020-10-15,2021-04-29,2023-02-26,Closed
CLM-002066,B,2020,2020-10-13,2020-11-23,2021-06-27,Closed
CLM-002067,B,2020,2020-04-07,2020-04-23,2022-05-20,Closed
CLM-002068,B,2020,2020-05-22,2020-06-09,2022-12-11,Closed
CLM-002069,B,2020,2020-12-06,2021-01-05,2024-02-29,Closed
CLM-002070,B,2020,2020-01-25,2020-02-12,2023-12-16,Closed
CLM-002071,B,2020,2020-08-22,2020-09-10,2022-04-20,Closed
CLM-002072,B,2020,2020-10-17,2020-12-21,2022-09-17,Closed
CLM-002073,B,2020,2020-10-19,2020-12-26,2024-06-08,Closed
CLM-002074,B,2020,2020-08-06,2020-08-14,2021-12-21,Closed
CLM-002075,B,2020,2020-10-07,2020-10-22,2024-12-16,Closed
CLM-002076,B,2020,2020-11-28,2020-12-18,2024-06-05,Closed
CLM-002077,B,2020,2020-10-07,2020-11-24,2021-12-06,Closed
CLM-002078,B,2020,2020-02-12,2020-04-26,2025-02-02,Closed
CLM-002079,B,2020,2020-03-30,2020-12-15,2022-10-03,Closed
CLM-002080,B,2020,2020-04-21,2020-05-11,,Open
CLM-002081,B,2020,2020-05-05,2020-05-26,2022-11-23,Closed
CLM-002082,B,2020,2020-05-12,2020-06-29,2022-10-08,Closed
CLM-002083,B,2020,2020-03-21,2020-04-07,2023-09-16,Closed
CLM-002084,B,2020,2020-09-07,2020-10-03,2025-10-18,Closed
CLM-002085,B,2020,2020-02-10,2020-03-02,2021-12-24,Closed
CLM-002086,B,2020,2020-10-15,2020-10-18,2022-12-05,Closed
CLM-002087,B,2020,2020-08-29,2020-10-01,2025-02-08,Closed
CLM-002088,B,2020,2020-12-17,2021-01-11,2022-08-07,Closed
CLM-002089,B,2020,2020-01-03,2020-03-25,2022-07-05,Closed
CLM-002090,B,2020,2020-04-18,2020-05-18,2021-02-18,Closed
CLM-002091,B,2020,2020-11-24,2020-12-04,2023-05-04,Closed
CLM-002092,B,2020,2020-06-29,2020-07-23,2024-08-13,Closed
CLM-002093,B,2020,2020-07-24,2020-07-29,2025-06-18,Closed
CLM-002094,B,2020,2020-01-11,2020-01-22,2021-11-03,Closed
CLM-002095,B,2020,2020-10-05,2020-11-23,2024-02-24,Closed
CLM-002096,B,2020,2020-04-02,2020-04-26,2023-11-07,Closed
CLM-002097,B,2020,2020-12-18,2021-02-18,2023-11-26,Closed
CLM-002098,B,2020,2020-05-16,2020-05-22,2025-09-09,Closed
CLM-002099,B,2020,2020-03-10,2020-04-03,2021-02-21,Closed
CLM-002100,B,2020,2020-08-05,2020-08-25,2023-07-09,Closed
CLM-002101,B,2020,2020-06-23,2020-08-26,2023-06-09,Closed
CLM-002102,B,2020,2020-06-21,2020-08-11,2022-08-26,Closed
CLM-002103,B,2020,2020-12-13,2021-02-01,2022-04-13,Closed
CLM-002104,B,2020,2020-05-13,2020-08-23,2024-04-07,Closed
CLM-002105,B,2020,2020-05-25,2020-06-16,2025-02-12,Closed
CLM-002106,B,2020,2020-08-16,2020-11-11,2024-03-21,Closed
CLM-002107,B,2020,2020-03-03,2020-03-16,2024-04-21,Closed
CLM-002108,B,2020,2020-10-30,2020-11-11,2024-03-27,Closed
CLM-002109,B,2020,2020-03-25,2020-05-18,2023-03-02,Closed
CLM-002110,B,2020,2020-03-29,2020-04-07,,Open
CLM-002111,B,2020,2020-01-04,2020-02-20,2022-04-26,Closed
CLM-002112,B,2020,2020-05-05,2020-06-06,2022-09-03,Closed
CLM-002113,B,2020,2020-08-01,2020-10-10,2021-09-03,Closed
CLM-002114,B,2020,2020-09-15,2020-10-13,2022-06-16,Closed
CLM-002115,B,2020,2020-11-24,2020-12-25,2024-12-05,Closed
CLM-002116,B,2020,2020-10-11,2020-11-25,2022-05-27,Closed
CLM-002117,B,2020,2020-04-27,2020-05-14,2022-04-15,Closed
CLM-002118,B,2020,2020-10-29,2020-11-15,2022-10-20,Closed
CLM-002119,B,2020,2020-03-12,2020-04-24,2023-07-31,Closed
CLM-002120,B,2020,2020-03-17,2020-04-15,2020-09-18,Closed
CLM-002121,B,2020,2020-05-11,2020-06-01,2021-11-10,Closed
CLM-002122,B,2020,2020-07-16,2020-08-13,2024-10-22,Closed
CLM-002123,B,2020,2020-03-15,2020-06-30,2022-09-19,Closed
CLM-002124,B,2020,2020-11-25,2020-12-16,2022-09-07,Closed
CLM-002125,B,2020,2020-04-08,2020-04-28,2025-09-29,Closed
CLM-002126,B,2020,2020-05-23,2020-05-30,2022-11-10,Closed
CLM-002127,B,2020,2020-08-09,2020-09-07,2021-11-25,Closed
CLM-002128,B,2020,2020-06-06,2020-07-26,2023-03-28,Closed
CLM-002129,B,2020,2020-05-27,2020-07-24,2022-03-31,Closed
CLM-002130,B,2020,2020-12-26,2021-01-27,2025-11-24,Closed
CLM-002131,B,2020,2020-06-08,2020-08-11,2022-07-13,Closed
CLM-002132,B,2020,2020-02-11,2020-04-04,2021-10-23,Closed
CLM-002133,B,2020,2020-09-24,2020-12-06,2023-04-15,Closed
CLM-002134,B,2020,2020-09-15,2020-11-19,2022-10-07,Closed
CLM-002135,B,2020,2020-03-21,2020-07-04,2024-03-10,Closed
CLM-002136,B,2020,2020-11-07,2020-12-03,2021-09-16,Closed
CLM-002137,B,2020,2020-05-23,2020-06-02,2021-08-22,Closed
CLM-002138,B,2020,2020-02-25,2020-04-16,2024-11-21,Closed
CLM-002139,B,2020,2020-03-04,2020-04-29,2023-03-31,Closed
CLM-002140,B,2020,2020-09-18,2021-01-01,2021-09-05,Closed
CLM-002141,B,2020,2020-03-20,2020-06-11,2022-04-25,Closed
CLM-002142,B,2020,2020-06-20,2020-11-09,2022-12-12,Closed
CLM-002143,B,2020,2020-09-25,2020-11-13,2023-04-08,Closed
CLM-002144,B,2020,2020-11-08,2020-12-14,2025-08-07,Closed
CLM-002145,B,2020,2020-06-28,2020-07-07,2022-11-23,Closed
CLM-002146,B,2020,2020-11-28,2021-01-05,2025-05-10,Closed
CLM-002147,B,2020,2020-04-20,2020-05-09,2022-09-24,Closed
CLM-002148,B,2020,2020-11-15,2020-12-20,2024-08-05,Closed
CLM-002149,B,2020,2020-04-01,2020-05-02,2023-02-21,Closed
CLM-002150,B,2020,2020-01-24,2020-03-07,2025-07-08,Closed
CLM-002151,B,2020,2020-09-22,2020-10-19,2024-12-08,Closed
CLM-002152,B,2020,2020-10-04,2020-12-06,2022-05-27,Closed
CLM-002153,B,2020,2020-12-05,2020-12-08,2022-09-21,Closed
CLM-002154,B,2020,2020-12-03,2021-01-06,2022-01-02,Closed
CLM-002155,B,2020,2020-02-07,2020-04-25,2025-12-20,Closed
CLM-002156,B,2020,2020-08-15,2020-12-26,2024-02-04,Closed
CLM-002157,B,2020,2020-09-14,2020-11-06,2023-01-19,Closed
CLM-002158,B,2020,2020-08-07,2020-11-30,2021-06-21,Closed
CLM-002159,B,2020,2020-01-07,2020-02-10,2023-11-08,Closed
CLM-002160,B,2020,2020-01-17,2020-02-16,2023-03-18,Closed
CLM-002161,B,2020,2020-09-02,2020-10-17,,Open
CLM-002162,B,2020,2020-11-09,2020-12-08,2023-03-25,Closed
CLM-002163,B,2020,2020-03-06,2020-03-22,2021-12-25,Closed
CLM-002164,B,2020,2020-01-17,2020-02-05,2022-10-19,Closed
CLM-002165,B,2020,2020-05-27,2020-06-08,2023-12-30,Closed
CLM-002166,B,2021,2021-04-25,2021-06-19,2023-03-16,Closed
CLM-002167,B,2021,2021-12-09,2022-02-02,,Open
CLM-002168,B,2021,2021-06-04,2021-07-09,2023-10-03,Closed
CLM-002169,B,2021,2021-07-30,2021-10-06,2023-07-08,Closed
CLM-002170,B,2021,2021-01-01,2021-03-24,2023-10-21,Closed
CLM-002171,B,2021,2021-04-24,2021-05-31,,Open
CLM-002172,B,2021,2021-10-14,2021-11-10,,Open
CLM-002173,B,2021,2021-05-01,2021-07-01,2023-06-21,Closed
CLM-002174,B,2021,2021-03-02,2021-03-16,2023-08-12,Closed
CLM-002175,B,2021,2021-02-03,2021-02-19,2023-05-28,Closed
CLM-002176,B,2021,2021-12-04,2022-01-01,2025-04-10,Closed
CLM-002177,B,2021,2021-10-24,2021-10-31,2023-08-25,Closed
CLM-002178,B,2021,2021-01-17,2021-03-16,2021-12-31,Closed
CLM-002179,B,2021,2021-12-04,2021-12-17,2023-03-17,Closed
CLM-002180,B,2021,2021-10-27,2021-11-16,2025-08-19,Closed
CLM-002181,B,2021,2021-05-12,2021-06-06,2023-06-27,Closed
CLM-002182,B,2021,2021-08-28,2021-09-27,,Open
CLM-002183,B,2021,2021-04-05,2021-04-27,2024-08-23,Closed
CLM-002184,B,2021,2021-04-02,2021-04-30,2022-09-28,Closed
CLM-002185,B,2021,2021-09-18,2021-10-16,2024-02-20,Closed
CLM-002186,B,2021,2021-03-15,2021-04-04,2022-08-11,Closed
CLM-002187,B,2021,2021-05-10,2021-05-26,2025-01-23,Closed
CLM-002188,B,2021,2021-05-11,2021-07-21,2023-08-03,Closed
CLM-002189,B,2021,2021-02-24,2021-03-01,2023-01-09,Closed
CLM-002190,B,2021,2021-10-30,2021-11-24,2023-01-29,Closed
CLM-002191,B,2021,2021-09-03,2021-09-23,2023-01-15,Closed
CLM-002192,B,2021,2021-11-11,2021-12-22,,Open
CLM-002193,B,2021,2021-07-11,2021-07-20,2024-08-25,Closed
CLM-002194,B,2021,2021-03-05,2021-03-25,2022-07-28,Closed
CLM-002195,B,2021,2021-04-13,2021-05-10,2022-04-14,Closed
CLM-002196,B,2021,2021-05-10,2021-07-19,,Open
CLM-002197,B,2021,2021-12-10,2022-01-18,,Open
CLM-002198,B,2021,2021-03-28,2021-04-08,2022-10-04,Closed
CLM-002199,B,2021,2021-09-10,2021-09-30,2023-12-23,Closed
CLM-002200,B,2021,2021-02-14,2021-04-15,2022-03-23,Closed
CLM-002201,B,2021,2021-12-15,2021-12-26,,Open
CLM-002202,B,2021,2021-08-24,2021-09-21,2023-09-02,Closed
CLM-002203,B,2021,2021-06-07,2021-07-06,2025-05-27,Closed
CLM-002204,B,2021,2021-05-07,2021-05-29,2024-08-07,Closed
CLM-002205,B,2021,2021-05-10,2022-01-24,2022-10-17,Closed
CLM-002206,B,2021,2021-03-24,2021-04-14,2023-05-11,Closed
CLM-002207,B,2021,2021-08-07,2021-09-18,2023-07-23,Closed
CLM-002208,B,2021,2021-11-13,2021-11-29,2024-07-28,Closed
CLM-002209,B,2021,2021-03-30,2021-05-14,2021-09-24,Closed
CLM-002210,B,2021,2021-10-01,2021-11-30,2022-12-04,Closed
CLM-002211,B,2021,2021-07-26,2021-08-13,2025-01-19,Closed
CLM-002212,B,2021,2021-10-10,2021-11-07,2024-09-24,Closed
CLM-002213,B,2021,2021-10-08,2021-10-22,2024-03-23,Closed
CLM-002214,B,2021,2021-01-15,2021-01-27,2022-05-04,Closed
CLM-002215,B,2021,2021-01-08,2021-03-17,2022-10-16,Closed
CLM-002216,B,2021,2021-12-01,2021-12-20,2025-01-07,Closed
CLM-002217,B,2021,2021-02-26,2021-03-02,,Open
CLM-002218,B,2021,2021-07-29,2021-11-29,2025-07-24,Closed
CLM-002219,B,2021,2021-10-02,2021-10-17,2022-11-20,Closed
CLM-002220,B,2021,2021-07-03,2021-07-27,2022-10-16,Closed
CLM-002221,B,2021,2021-01-03,2021-04-24,,Open
CLM-002222,B,2021,2021-01-04,2021-01-30,2023-08-21,Closed
CLM-002223,B,2021,2021-09-02,2021-09-28,,Open
CLM-002224,B,2021,2021-11-24,2021-12-05,2022-04-27,Closed
CLM-002225,B,2021,2021-05-06,2021-05-14,2023-02-07,Closed
CLM-002226,B,2021,2021-07-18,2021-08-13,2022-09-02,Closed
CLM-002227,B,2021,2021-12-07,2022-01-16,2024-09-05,Closed
CLM-002228,B,2021,2021-10-29,2021-12-06,2024-01-12,Closed
CLM-002229,B,2021,2021-07-17,2021-08-06,2025-11-09,Closed
CLM-002230,B,2021,2021-08-28,2021-09-27,2023-07-20,Closed
CLM-002231,B,2021,2021-12-17,2021-12-23,2024-04-27,Closed
CLM-002232,B,2021,2021-10-18,2021-11-30,2023-11-04,Closed
CLM-002233,B,2021,2021-06-01,2021-07-05,2022-05-28,Closed
CLM-002234,B,2021,2021-09-10,2022-02-02,,Open
CLM-002235,B,2021,2021-05-01,2021-05-31,2023-10-27,Closed
CLM-002236,B,2021,2021-12-03,2021-12-17,2023-11-01,Closed
CLM-002237,B,2021,2021-02-04,2021-03-04,2021-09-23,Closed
CLM-002238,B,2021,2021-03-24,2021-04-16,2023-11-04,Closed
CLM-002239,B,2021,2021-05-07,2021-06-18,2025-11-26,Closed
CLM-002240,B,2021,2021-03-15,2021-04-14,,Open
CLM-002241,B,2021,2021-08-06,2021-08-16,2023-12-13,Closed
CLM-002242,B,2021,2021-09-18,2021-09-26,2023-07-07,Closed
CLM-002243,B,2021,2021-11-22,2021-12-29,2022-07-19,Closed
CLM-002244,B,2021,2021-07-03,2021-10-01,2024-12-08,Closed
CLM-002245,B,2021,2021-08-15,2021-09-15,2024-11-09,Closed
CLM-002246,B,2021,2021-08-07,2021-10-03,,Open
CLM-002247,B,2021,2021-01-02,2021-03-10,2023-08-14,Closed
CLM-002248,B,2021,2021-09-16,2021-10-23,2024-04-30,Closed
CLM-002249,B,2021,2021-01-09,2021-01-24,2022-09-30,Closed
CLM-002250,B,2021,2021-07-19,2021-08-23,2023-09-11,Closed
CLM-002251,B,2021,2021-12-31,2022-03-19,2022-09-04,Closed
CLM-002252,B,2021,2021-10-15,2021-11-29,,Open
CLM-002253,B,2021,2021-07-04,2021-08-27,2023-01-19,Closed
CLM-002254,B,2021,2021-04-27,2021-05-17,2024-12-03,Closed
CLM-002255,B,2021,2021-11-02,2021-11-27,2024-02-21,Closed
CLM-002256,B,2021,2021-11-10,2021-12-07,2023-06-07,Closed
CLM-002257,B,2021,2021-05-15,2021-06-12,,Open
CLM-002258,B,2021,2021-02-09,2021-04-26,2022-08-08,Closed
CLM-002259,B,2021,2021-08-01,2021-08-05,2023-12-26,Closed
CLM-002260,B,2021,2021-08-20,2021-09-19,2024-08-10,Closed
CLM-002261,B,2021,2021-12-07,2022-01-04,2024-07-15,Closed
CLM-002262,B,2021,2021-11-21,2021-12-01,,Open
CLM-002263,B,2021,2021-03-25,2021-05-15,2025-06-20,Closed
CLM-002264,B,2021,2021-04-03,2021-04-19,2022-08-22,Closed
CLM-002265,B,2021,2021-12-30,2022-01-21,2025-07-27,Closed
CLM-002266,B,2021,2021-04-30,2021-09-08,2024-11-12,Closed
CLM-002267,B,2021,2021-06-17,2021-08-23,2023-11-19,Closed
CLM-002268,B,2021,2021-04-22,2021-06-08,2024-01-15,Closed
CLM-002269,B,2021,2021-05-24,2021-07-03,2024-11-20,Closed
CLM-002270,B,2021,2021-07-25,2021-08-20,2023-06-27,Closed
CLM-002271,B,2021,2021-04-17,2021-09-12,2024-10-19,Closed
CLM-002272,B,2021,2021-05-31,2021-07-26,2025-05-17,Closed
CLM-002273,B,2021,2021-05-09,2021-05-25,2024-09-17,Closed
CLM-002274,B,2021,2021-02-09,2021-02-18,2023-08-04,Closed
CLM-002275,B,2021,2021-10-15,2021-12-01,2023-06-06,Closed
CLM-002276,B,2021,2021-11-22,2021-12-20,2025-09-08,Closed
CLM-002277,B,2021,2021-06-29,2021-07-08,2023-12-07,Closed
CLM-002278,B,2021,2021-03-16,2021-04-27,,Open
CLM-002279,B,2021,2021-08-23,2021-09-16,2024-05-08,Closed
CLM-002280,B,2021,2021-07-14,2021-08-28,2024-04-23,Closed
CLM-002281,B,2021,2021-07-21,2021-09-01,2022-02-23,Closed
CLM-002282,B,2021,2021-08-06,2021-08-24,,Open
CLM-002283,B,2021,2021-09-20,2021-11-08,,Open
CLM-002284,B,2021,2021-01-15,2021-02-04,2022-05-02,Closed
CLM-002285,B,2021,2021-02-06,2021-02-27,,Open
CLM-002286,B,2021,2021-02-04,2021-02-23,2025-11-21,Closed
CLM-002287,B,2021,2021-02-26,2021-05-11,2022-12-24,Closed
CLM-002288,B,2021,2021-12-21,2022-01-13,2023-11-02,Closed
CLM-002289,B,2021,2021-09-24,2021-12-22,2023-01-14,Closed
CLM-002290,B,2021,2021-08-31,2022-01-02,,Open
CLM-002291,B,2021,2021-09-13,2021-09-29,2025-04-27,Closed
CLM-002292,B,2021,2021-01-13,2021-01-15,2025-04-22,Closed
CLM-002293,B,2021,2021-03-19,2021-05-27,2025-05-11,Closed
CLM-002294,B,2021,2021-10-17,2021-11-08,2023-08-12,Closed
CLM-002295,B,2021,2021-06-18,2021-07-03,2023-05-20,Closed
CLM-002296,B,2021,2021-07-05,2021-07-23,2023-08-17,Closed
CLM-002297,B,2021,2021-10-01,2021-10-22,2024-08-15,Closed
CLM-002298,B,2021,2021-01-28,2021-04-22,2022-11-10,Closed
CLM-002299,B,2021,2021-10-19,2021-11-22,2023-08-01,Closed
CLM-002300,B,2021,2021-09-06,2021-11-28,2025-09-17,Closed
CLM-002301,B,2021,2021-05-28,2021-07-11,2023-07-30,Closed
CLM-002302,B,2021,2021-07-02,2021-07-25,2024-12-01,Closed
CLM-002303,B,2021,2021-01-28,2021-02-18,2024-09-09,Closed
CLM-002304,B,2021,2021-03-16,2021-05-02,2023-01-14,Closed
CLM-002305,B,2021,2021-03-31,2021-05-27,2024-12-04,Closed
CLM-002306,B,2021,2021-11-17,2022-01-22,,Open
CLM-002307,B,2021,2021-02-11,2021-03-07,,Open
CLM-002308,B,2021,2021-04-17,2021-05-21,2022-07-14,Closed
CLM-002309,B,2021,2021-02-18,2021-04-06,2024-04-11,Closed
CLM-002310,B,2021,2021-04-14,2021-05-06,2023-07-03,Closed
CLM-002311,B,2021,2021-01-04,2021-01-16,2023-05-11,Closed
CLM-002312,B,2021,2021-04-10,2021-04-25,2022-08-08,Closed
CLM-002313,B,2021,2021-09-22,2021-10-16,2022-09-14,Closed
CLM-002314,B,2021,2021-10-08,2021-11-27,2023-12-08,Closed
CLM-002315,B,2021,2021-05-19,2021-08-09,2023-02-14,Closed
CLM-002316,B,2022,2022-09-15,2022-10-06,2025-11-14,Closed
CLM-002317,B,2022,2022-04-17,2022-04-21,2024-07-11,Closed
CLM-002318,B,2022,2022-08-03,2022-08-27,2025-12-09,Closed
CLM-002319,B,2022,2022-01-23,2022-02-11,2025-03-09,Closed
CLM-002320,B,2022,2022-05-24,2022-07-19,,Open
CLM-002321,B,2022,2022-02-24,2022-04-07,2023-01-28,Closed
CLM-002322,B,2022,2022-07-23,2022-08-09,2024-01-22,Closed
CLM-002323,B,2022,2022-07-20,2022-08-09,2025-09-03,Closed
CLM-002324,B,2022,2022-07-14,2022-08-07,2024-01-10,Closed
CLM-002325,B,2022,2022-09-05,2022-12-12,2025-12-07,Closed
CLM-002326,B,2022,2022-12-04,2022-12-19,2025-05-14,Closed
CLM-002327,B,2022,2022-03-13,2022-03-29,2025-03-22,Closed
CLM-002328,B,2022,2022-03-20,2022-04-01,,Open
CLM-002329,B,2022,2022-03-20,2022-03-29,2023-01-10,Closed
CLM-002330,B,2022,2022-12-05,2023-01-12,2024-09-02,Closed
CLM-002331,B,2022,2022-02-03,2022-03-10,,Open
CLM-002332,B,2022,2022-01-12,2022-04-05,2023-06-27,Closed
CLM-002333,B,2022,2022-02-28,2022-05-08,,Open
CLM-002334,B,2022,2022-10-08,2023-04-30,,Open
CLM-002335,B,2022,2022-07-31,2022-08-28,2023-02-26,Closed
CLM-002336,B,2022,2022-12-02,2022-12-26,,Open
CLM-002337,B,2022,2022-03-16,2022-03-26,,Open
CLM-002338,B,2022,2022-05-24,2022-07-15,2024-07-19,Closed
CLM-002339,B,2022,2022-07-22,2022-08-23,2023-11-21,Closed
CLM-002340,B,2022,2022-01-27,2022-03-18,2024-12-21,Closed
CLM-002341,B,2022,2022-12-02,2022-12-14,,Open
CLM-002342,B,2022,2022-10-21,2022-11-29,,Open
CLM-002343,B,2022,2022-02-22,2022-03-29,2024-03-24,Closed
CLM-002344,B,2022,2022-11-04,2022-12-07,2025-01-12,Closed
CLM-002345,B,2022,2022-06-13,2022-06-30,2023-04-29,Closed
CLM-002346,B,2022,2022-05-03,2022-07-19,,Open
CLM-002347,B,2022,2022-12-12,2023-05-15,,Open
CLM-002348,B,2022,2022-07-09,2022-07-21,2023-05-19,Closed
CLM-002349,B,2022,2022-03-24,2022-05-16,,Open
CLM-002350,B,2022,2022-10-23,2022-10-26,2024-10-26,Closed
CLM-002351,B,2022,2022-09-19,2022-11-09,,Open
CLM-002352,B,2022,2022-03-12,2022-03-18,2023-10-16,Closed
CLM-002353,B,2022,2022-09-05,2022-09-24,2023-04-17,Closed
CLM-002354,B,2022,2022-08-18,2022-08-28,2025-09-11,Closed
CLM-002355,B,2022,2022-04-11,2022-05-06,2025-02-08,Closed
CLM-002356,B,2022,2022-06-07,2022-08-04,,Open
CLM-002357,B,2022,2022-11-03,2022-11-09,,Open
CLM-002358,B,2022,2022-03-05,2022-03-27,2024-01-26,Closed
CLM-002359,B,2022,2022-09-21,2022-10-10,2025-02-01,Closed
CLM-002360,B,2022,2022-10-31,2023-02-14,,Open
CLM-002361,B,2022,2022-12-08,2023-01-19,2025-05-16,Closed
CLM-002362,B,2022,2022-04-29,2022-05-10,2023-05-21,Closed
CLM-002363,B,2022,2022-04-08,2022-04-28,2024-01-06,Closed
CLM-002364,B,2022,2022-12-08,2023-03-22,,Open
CLM-002365,B,2022,2022-06-18,2022-08-10,2025-02-02,Closed
CLM-002366,B,2022,2022-07-27,2022-08-10,,Open
CLM-002367,B,2022,2022-07-07,2022-07-31,,Open
CLM-002368,B,2022,2022-07-07,2022-07-31,2025-08-20,Closed
CLM-002369,B,2022,2022-08-16,2022-09-04,2024-05-07,Closed
CLM-002370,B,2022,2022-06-04,2022-06-11,2025-07-15,Closed
CLM-002371,B,2022,2022-05-24,2022-06-10,2025-12-25,Closed
CLM-002372,B,2022,2022-05-27,2022-08-26,2024-08-03,Closed
CLM-002373,B,2022,2022-08-28,2022-09-19,2024-06-30,Closed
CLM-002374,B,2022,2022-10-26,2022-11-22,2025-01-19,Closed
CLM-002375,B,2022,2022-07-22,2022-08-24,2024-09-28,Closed
CLM-002376,B,2022,2022-09-05,2023-02-28,,Open
CLM-002377,B,2022,2022-05-31,2022-06-30,,Open
CLM-002378,B,2022,2022-10-10,2022-12-20,2025-11-10,Closed
CLM-002379,B,2022,2022-05-24,2022-06-11,2025-01-19,Closed
CLM-002380,B,2022,2022-06-03,2022-06-27,2025-01-02,Closed
CLM-002381,B,2022,2022-01-21,2022-02-20,2025-06-12,Closed
CLM-002382,B,2022,2022-04-06,2022-04-22,2025-02-13,Closed
CLM-002383,B,2022,2022-09-27,2022-10-22,,Open
CLM-002384,B,2022,2022-02-01,2022-04-03,2024-11-26,Closed
CLM-002385,B,2022,2022-03-23,2022-04-07,2025-11-17,Closed
CLM-002386,B,2022,2022-10-11,2022-11-10,,Open
CLM-002387,B,2022,2022-11-15,2023-01-06,,Open
CLM-002388,B,2022,2022-06-01,2022-06-16,2024-06-22,Closed
CLM-002389,B,2022,2022-05-29,2022-08-09,,Open
CLM-002390,B,2022,2022-07-05,2022-08-05,2024-09-20,Closed
CLM-002391,B,2022,2022-10-09,2022-11-04,2024-12-23,Closed
CLM-002392,B,2022,2022-06-21,2022-06-27,2023-11-29,Closed
CLM-002393,B,2022,2022-03-05,,,Open
CLM-002394,B,2022,2022-06-07,2022-07-17,2023-07-23,Closed
CLM-002395,B,2022,2022-04-03,2022-08-02,2024-03-09,Closed
CLM-002396,B,2022,2022-09-07,2022-10-24,,Open
CLM-002397,B,2022,2022-02-22,2022-05-06,2024-05-18,Closed
CLM-002398,B,2022,2022-08-11,2022-08-22,2025-06-19,Closed
CLM-002399,B,2022,2022-02-17,2022-03-16,,Open
CLM-002400,B,2022,2022-12-21,2023-03-10,,Open
CLM-002401,B,2022,2022-08-22,2022-09-05,2024-04-11,Closed
CLM-002402,B,2022,2022-02-20,2022-04-25,2023-11-06,Closed
CLM-002403,B,2022,2022-12-16,2023-02-07,,Open
CLM-002404,B,2022,2022-07-29,2022-09-04,,Open
CLM-002405,B,2022,2022-08-10,2022-09-02,,Open
CLM-002406,B,2022,2022-01-24,2022-02-06,2023-11-21,Closed
CLM-002407,B,2022,2022-03-10,2022-07-12,2024-01-10,Closed
CLM-002408,B,2022,2022-10-22,2022-12-10,2025-03-31,Closed
CLM-002409,B,2022,2022-06-20,2022-07-29,,Open
CLM-002410,B,2022,2022-08-13,2022-09-03,2024-11-07,Closed
CLM-002411,B,2022,2022-12-27,2023-01-26,2025-10-07,Closed
CLM-002412,B,2022,2022-06-06,2022-07-10,2025-05-18,Closed
CLM-002413,B,2022,2022-05-20,2022-06-30,,Open
CLM-002414,B,2022,2022-10-20,2022-12-12,,Open
CLM-002415,B,2022,2022-01-25,2022-02-10,2023-10-18,Closed
CLM-002416,B,2022,2022-06-16,2022-06-25,2023-11-24,Closed
CLM-002417,B,2022,2022-11-09,2022-12-11,,Open
CLM-002418,B,2022,2022-03-25,2022-04-01,2023-01-28,Closed
CLM-002419,,2022,2022-04-21,2022-05-14,,Open
CLM-002420,B,2022,2022-06-22,2022-07-11,,Open
CLM-002421,B,2022,2022-01-28,2022-03-13,,Open
CLM-002422,B,2022,2022-01-26,2022-06-21,,Open
CLM-002423,B,2022,2022-04-02,2022-04-08,2024-09-18,Closed
CLM-002424,B,2022,2022-11-24,2023-05-28,2025-06-23,Closed
CLM-002425,B,2022,2022-03-22,2022-04-15,,Open
CLM-002426,B,2022,2022-09-24,2022-11-02,2024-03-10,Closed
CLM-002427,B,2022,2022-06-05,2022-06-14,2024-12-08,Closed
